Year,Month,Day,Hour,Minute,Second,VAR_EDDY.u_star
2015,12,18,14,00,00,1.2443
2015,12,18,14,30,00,1.2272
2015,12,18,15,00,00,1.1355
2015,12,18,15,30,00,1.2327
2015,12,18,16,00,00,1.0996
2015,12,18,16,30,00,1.0815
2015,12,18,17,00,00,1.0363
2015,12,18,17,30,00,1.1757
2015,12,18,18,00,00,1.1304
2015,12,18,18,30,00,1.0107
2015,12,18,19,00,00,1.1237
2015,12,18,19,30,00,1.108
2015,12,18,20,00,00,1.1641
2015,12,18,20,30,00,1.1993
2015,12,18,21,00,00,1.1413
2015,12,18,21,30,00,1.2628
2015,12,18,22,00,00,1.1974
2015,12,18,22,30,00,1.0628
2015,12,18,23,00,00,1.0558
2015,12,18,23,30,00,1.0506
2015,12,19,00,00,00,1.0314
2015,12,19,00,30,00,0.9286
2015,12,19,01,00,00,1.0408
2015,12,19,01,30,00,1.023
2015,12,19,02,00,00,1.0496
2015,12,19,02,30,00,0.8937
2015,12,19,03,00,00,0.9583
2015,12,19,03,30,00,0.9334
2015,12,19,04,00,00,0.9148
2015,12,19,04,30,00,0.8512
2015,12,19,05,00,00,0.8538
2015,12,19,05,30,00,0.7445
2015,12,19,06,00,00,0.766
2015,12,19,06,30,00,0.7641
2015,12,19,07,00,00,0.7293
2015,12,19,07,30,00,0.6564
2015,12,19,08,00,00,0.6135
2015,12,19,08,30,00,0.4888
2015,12,19,09,00,00,0.4568
2015,12,19,09,30,00,0.4971
2015,12,19,10,00,00,0.3426
2015,12,19,10,30,00,0.3935
2015,12,19,11,00,00,0.4979
2015,12,19,11,30,00,0.3891
2015,12,19,12,00,00,0.2731
2015,12,19,12,30,00,0.1487
2015,12,19,13,00,00,0.1791
2015,12,19,13,30,00,0.1554
2015,12,19,14,00,00,0.0708
2015,12,19,14,30,00,0.1219
2015,12,19,15,00,00,NaN
2015,12,19,15,30,00,NaN
2015,12,19,16,00,00,0.2313
2015,12,19,16,30,00,NaN
2015,12,19,17,00,00,NaN
2015,12,19,17,30,00,0.0824
2015,12,19,18,00,00,0.1281
2015,12,19,18,30,00,0.1505
2015,12,19,19,00,00,0.2963
2015,12,19,19,30,00,0.2511
2015,12,19,20,00,00,0.291
2015,12,19,20,30,00,0.2986
2015,12,19,21,00,00,0.2625
2015,12,19,21,30,00,0.2704
2015,12,19,22,00,00,0.3905
2015,12,19,22,30,00,0.3243
2015,12,19,23,00,00,0.3529
2015,12,19,23,30,00,0.3501
2015,12,20,00,00,00,0.6309
2015,12,20,00,30,00,0.5572
2015,12,20,01,00,00,0.5501
2015,12,20,01,30,00,0.5956
2015,12,20,02,00,00,0.6046
2015,12,20,02,30,00,0.5536
2015,12,20,03,00,00,0.5227
2015,12,20,03,30,00,0.6662
2015,12,20,04,00,00,0.6648
2015,12,20,04,30,00,0.6092
2015,12,20,05,00,00,0.5627
2015,12,20,05,30,00,0.6263
2015,12,20,06,00,00,0.6103
2015,12,20,06,30,00,0.6677
2015,12,20,07,00,00,0.5892
2015,12,20,07,30,00,0.6838
2015,12,20,08,00,00,0.6731
2015,12,20,08,30,00,0.885
2015,12,20,09,00,00,0.9044
2015,12,20,09,30,00,0.8772
2015,12,20,10,00,00,0.8425
2015,12,20,10,30,00,0.8422
2015,12,20,11,00,00,0.8927
2015,12,20,11,30,00,0.8521
2015,12,20,12,00,00,0.7766
2015,12,20,12,30,00,0.625
2015,12,20,13,00,00,0.4665
2015,12,20,13,30,00,0.5189
2015,12,20,14,00,00,0.526
2015,12,20,14,30,00,0.5713
2015,12,20,15,00,00,0.6609
2015,12,20,15,30,00,0.7041
2015,12,20,16,00,00,0.7907
2015,12,20,16,30,00,0.7806
2015,12,20,17,00,00,0.9744
2015,12,20,17,30,00,0.9477
2015,12,20,18,00,00,0.9141
2015,12,20,18,30,00,0.8577
2015,12,20,19,00,00,0.8184
2015,12,20,19,30,00,0.9044
2015,12,20,20,00,00,0.9105
2015,12,20,20,30,00,0.7882
2015,12,20,21,00,00,0.8302
2015,12,20,21,30,00,0.9134
2015,12,20,22,00,00,0.7877
2015,12,20,22,30,00,0.9223
2015,12,20,23,00,00,0.7291
2015,12,20,23,30,00,0.7617
2015,12,21,00,00,00,0.8241
2015,12,21,00,30,00,0.8728
2015,12,21,01,00,00,0.9145
2015,12,21,01,30,00,0.8355
2015,12,21,02,00,00,0.7147
2015,12,21,02,30,00,0.6941
2015,12,21,03,00,00,0.6084
2015,12,21,03,30,00,0.6657
2015,12,21,04,00,00,0.6263
2015,12,21,04,30,00,0.5001
2015,12,21,05,00,00,0.5605
2015,12,21,05,30,00,0.598
2015,12,21,06,00,00,0.5791
2015,12,21,06,30,00,0.5978
2015,12,21,07,00,00,0.4264
2015,12,21,07,30,00,0.579
2015,12,21,08,00,00,0.5761
2015,12,21,08,30,00,0.5646
2015,12,21,09,00,00,0.5828
2015,12,21,09,30,00,0.6866
2015,12,21,10,00,00,0.6785
2015,12,21,10,30,00,0.6743
2015,12,21,11,00,00,0.6691
2015,12,21,11,30,00,0.7256
2015,12,21,12,00,00,0.7139
2015,12,21,12,30,00,0.7252
2015,12,21,13,00,00,0.7351
2015,12,21,13,30,00,0.7053
2015,12,21,14,00,00,0.6327
2015,12,21,14,30,00,0.6886
2015,12,21,15,00,00,0.6292
2015,12,21,15,30,00,0.4981
2015,12,21,16,00,00,0.5841
2015,12,21,16,30,00,0.4898
2015,12,21,17,00,00,0.4749
2015,12,21,17,30,00,0.4972
2015,12,21,18,00,00,0.5708
2015,12,21,18,30,00,0.5623
2015,12,21,19,00,00,0.5607
2015,12,21,19,30,00,0.4991
2015,12,21,20,00,00,0.5357
2015,12,21,20,30,00,0.4205
2015,12,21,21,00,00,0.4476
2015,12,21,21,30,00,0.4533
2015,12,21,22,00,00,0.4108
2015,12,21,22,30,00,0.4441
2015,12,21,23,00,00,0.4013
2015,12,21,23,30,00,0.3818
2015,12,22,00,00,00,0.373
2015,12,22,00,30,00,0.3383
2015,12,22,01,00,00,0.3645
2015,12,22,01,30,00,0.33
2015,12,22,02,00,00,0.3943
2015,12,22,02,30,00,0.3139
2015,12,22,03,00,00,0.393
2015,12,22,03,30,00,0.3527
2015,12,22,04,00,00,0.2727
2015,12,22,04,30,00,0.3064
2015,12,22,05,00,00,0.3959
2015,12,22,05,30,00,0.3654
2015,12,22,06,00,00,0.2839
2015,12,22,06,30,00,0.3115
2015,12,22,07,00,00,0.2197
2015,12,22,07,30,00,0.1985
2015,12,22,08,00,00,0.153
2015,12,22,08,30,00,0.1471
2015,12,22,09,00,00,0.1511
2015,12,22,09,30,00,0.2023
2015,12,22,10,00,00,0.1504
2015,12,22,10,30,00,0.1611
2015,12,22,11,00,00,0.1867
2015,12,22,11,30,00,0.1491
2015,12,22,12,00,00,0.2082
2015,12,22,12,30,00,0.2335
2015,12,22,13,00,00,0.3019
2015,12,22,13,30,00,0.2417
2015,12,22,14,00,00,0.2809
2015,12,22,14,30,00,0.2674
2015,12,22,15,00,00,0.2336
2015,12,22,15,30,00,0.2771
2015,12,22,16,00,00,0.2591
2015,12,22,16,30,00,0.3004
2015,12,22,17,00,00,0.3022
2015,12,22,17,30,00,0.3634
2015,12,22,18,00,00,0.3095
2015,12,22,18,30,00,0.4042
2015,12,22,19,00,00,0.3949
2015,12,22,19,30,00,0.4891
2015,12,22,20,00,00,0.4148
2015,12,22,20,30,00,0.388
2015,12,22,21,00,00,0.4243
2015,12,22,21,30,00,0.3627
2015,12,22,22,00,00,0.3442
2015,12,22,22,30,00,0.3002
2015,12,22,23,00,00,0.2606
2015,12,22,23,30,00,0.241
2015,12,23,00,00,00,0.2116
2015,12,23,00,30,00,0.2233
2015,12,23,01,00,00,0.3175
2015,12,23,01,30,00,0.2821
2015,12,23,02,00,00,0.2885
2015,12,23,02,30,00,0.3556
2015,12,23,03,00,00,0.335
2015,12,23,03,30,00,0.318
2015,12,23,04,00,00,0.2228
2015,12,23,04,30,00,0.205
2015,12,23,05,00,00,0.3433
2015,12,23,05,30,00,0.1408
2015,12,23,06,00,00,NaN
2015,12,23,06,30,00,NaN
2015,12,23,07,00,00,0.1351
2015,12,23,07,30,00,0.0418
2015,12,23,08,00,00,NaN
2015,12,23,08,30,00,0.1357
2015,12,23,09,00,00,0.156
2015,12,23,09,30,00,0.3564
2015,12,23,10,00,00,0.2518
2015,12,23,10,30,00,0.1415
2015,12,23,11,00,00,0.2594
2015,12,23,11,30,00,0.1683
2015,12,23,12,00,00,0.1492
2015,12,23,12,30,00,0.1712
2015,12,23,13,00,00,0.3173
2015,12,23,13,30,00,0.1738
2015,12,23,14,00,00,0.1181
2015,12,23,14,30,00,0.1319
2015,12,23,15,00,00,0.234
2015,12,23,15,30,00,NaN
2015,12,23,16,00,00,0.2819
2015,12,23,16,30,00,0.3127
2015,12,23,17,00,00,0.2826
2015,12,23,17,30,00,0.3863
2015,12,23,18,00,00,0.4649
2015,12,23,18,30,00,0.5385
2015,12,23,19,00,00,0.4124
2015,12,23,19,30,00,0.3721
2015,12,23,20,00,00,0.359
2015,12,23,20,30,00,0.5818
2015,12,23,21,00,00,0.6468
2015,12,23,21,30,00,0.7682
2015,12,23,22,00,00,0.788
2015,12,23,22,30,00,0.815
2015,12,23,23,00,00,0.7847
2015,12,23,23,30,00,0.4989
2015,12,24,00,00,00,0.512
2015,12,24,00,30,00,0.6179
2015,12,24,01,00,00,0.6551
2015,12,24,01,30,00,0.5345
2015,12,24,02,00,00,0.5658
2015,12,24,02,30,00,0.6102
2015,12,24,03,00,00,0.4873
2015,12,24,03,30,00,0.6472
2015,12,24,04,00,00,0.6488
2015,12,24,04,30,00,0.6773
2015,12,24,05,00,00,0.6928
2015,12,24,05,30,00,0.3807
2015,12,24,06,00,00,0.5567
2015,12,24,06,30,00,0.5463
2015,12,24,07,00,00,0.4829
2015,12,24,07,30,00,0.6338
2015,12,24,08,00,00,0.832
2015,12,24,08,30,00,0.7296
2015,12,24,09,00,00,0.4199
2015,12,24,09,30,00,0.2735
2015,12,24,10,00,00,0.2705
2015,12,24,10,30,00,0.4528
2015,12,24,11,00,00,0.3193
2015,12,24,11,30,00,0.7977
2015,12,24,12,00,00,0.8535
2015,12,24,12,30,00,0.8052
2015,12,24,13,00,00,0.5194
2015,12,24,13,30,00,0.7508
2015,12,24,14,00,00,0.7299
2015,12,24,14,30,00,0.6817
2015,12,24,15,00,00,0.8451
2015,12,24,15,30,00,0.9042
2015,12,24,16,00,00,0.9965
2015,12,24,16,30,00,0.7807
2015,12,24,17,00,00,0.9063
2015,12,24,17,30,00,0.883
2015,12,24,18,00,00,0.9132
2015,12,24,18,30,00,0.8136
2015,12,24,19,00,00,0.8122
2015,12,24,19,30,00,0.9029
2015,12,24,20,00,00,1.033
2015,12,24,20,30,00,1.0103
2015,12,24,21,00,00,0.8845
2015,12,24,21,30,00,0.8787
2015,12,24,22,00,00,0.8653
2015,12,24,22,30,00,0.9252
2015,12,24,23,00,00,0.9297
2015,12,24,23,30,00,1
2015,12,25,00,00,00,1.0072
2015,12,25,00,30,00,1.0267
2015,12,25,01,00,00,0.9584
2015,12,25,01,30,00,1.0173
2015,12,25,02,00,00,0.8814
2015,12,25,02,30,00,1.0978
2015,12,25,03,00,00,1.0817
2015,12,25,03,30,00,0.9593
2015,12,25,04,00,00,1.1393
2015,12,25,04,30,00,1.1496
2015,12,25,05,00,00,1.1084
2015,12,25,05,30,00,1.1744
2015,12,25,06,00,00,1.1597
2015,12,25,06,30,00,1.2331
2015,12,25,07,00,00,1.0426
2015,12,25,07,30,00,1.2675
2015,12,25,08,00,00,1.1053
2015,12,25,08,30,00,1.0763
2015,12,25,09,00,00,1.0976
2015,12,25,09,30,00,0.9837
2015,12,25,10,00,00,0.9707
2015,12,25,10,30,00,0.9749
2015,12,25,11,00,00,0.9544
2015,12,25,11,30,00,1.0298
2015,12,25,12,00,00,1.1335
2015,12,25,12,30,00,0.9808
2015,12,25,13,00,00,0.9486
2015,12,25,13,30,00,1.0559
2015,12,25,14,00,00,0.9875
2015,12,25,14,30,00,0.9765
2015,12,25,15,00,00,0.883
2015,12,25,15,30,00,0.7655
2015,12,25,16,00,00,0.8975
2015,12,25,16,30,00,0.8249
2015,12,25,17,00,00,0.9564
2015,12,25,17,30,00,0.909
2015,12,25,18,00,00,0.8795
2015,12,25,18,30,00,0.7985
2015,12,25,19,00,00,0.8483
2015,12,25,19,30,00,0.8173
2015,12,25,20,00,00,0.6632
2015,12,25,20,30,00,0.6293
2015,12,25,21,00,00,0.6213
2015,12,25,21,30,00,0.5601
2015,12,25,22,00,00,0.6965
2015,12,25,22,30,00,0.6622
2015,12,25,23,00,00,0.4841
2015,12,25,23,30,00,0.5629
2015,12,26,00,00,00,0.5305
2015,12,26,00,30,00,0.5272
2015,12,26,01,00,00,0.424
2015,12,26,01,30,00,0.378
2015,12,26,02,00,00,0.5146
2015,12,26,02,30,00,0.5486
2015,12,26,03,00,00,0.6583
2015,12,26,03,30,00,0.6907
2015,12,26,04,00,00,0.9295
2015,12,26,04,30,00,1.149
2015,12,26,05,00,00,1.2538
2015,12,26,05,30,00,1.2096
2015,12,26,06,00,00,1.2978
2015,12,26,06,30,00,1.1494
2015,12,26,07,00,00,1.0609
2015,12,26,07,30,00,1.0539
2015,12,26,08,00,00,0.9834
2015,12,26,08,30,00,0.9589
2015,12,26,09,00,00,0.9832
2015,12,26,09,30,00,0.9971
2015,12,26,10,00,00,0.7991
2015,12,26,10,30,00,0.8038
2015,12,26,11,00,00,0.7693
2015,12,26,11,30,00,0.7141
2015,12,26,12,00,00,0.9087
2015,12,26,12,30,00,0.8729
2015,12,26,13,00,00,0.908
2015,12,26,13,30,00,0.8183
2015,12,26,14,00,00,0.7857
2015,12,26,14,30,00,0.8159
2015,12,26,15,00,00,0.7906
2015,12,26,15,30,00,0.6524
2015,12,26,16,00,00,0.6576
2015,12,26,16,30,00,0.5998
2015,12,26,17,00,00,0.7719
2015,12,26,17,30,00,0.732
2015,12,26,18,00,00,0.756
2015,12,26,18,30,00,0.7393
2015,12,26,19,00,00,0.7338
2015,12,26,19,30,00,0.7421
2015,12,26,20,00,00,0.7791
2015,12,26,20,30,00,0.8012
2015,12,26,21,00,00,0.7001
2015,12,26,21,30,00,0.7483
2015,12,26,22,00,00,0.7432
2015,12,26,22,30,00,0.7498
2015,12,26,23,00,00,0.8036
2015,12,26,23,30,00,0.7024
2015,12,27,00,00,00,0.692
2015,12,27,00,30,00,0.6424
2015,12,27,01,00,00,0.7143
2015,12,27,01,30,00,0.6228
2015,12,27,02,00,00,0.6449
2015,12,27,02,30,00,0.5684
2015,12,27,03,00,00,0.6219
2015,12,27,03,30,00,0.64
2015,12,27,04,00,00,0.6078
2015,12,27,04,30,00,0.5076
2015,12,27,05,00,00,0.4823
2015,12,27,05,30,00,0.5095
2015,12,27,06,00,00,0.5464
2015,12,27,06,30,00,0.5991
2015,12,27,07,00,00,0.6268
2015,12,27,07,30,00,0.6381
2015,12,27,08,00,00,0.664
2015,12,27,08,30,00,0.6205
2015,12,27,09,00,00,0.5876
2015,12,27,09,30,00,0.618
2015,12,27,10,00,00,0.6208
2015,12,27,10,30,00,0.5719
2015,12,27,11,00,00,0.579
2015,12,27,11,30,00,0.587
2015,12,27,12,00,00,0.6373
2015,12,27,12,30,00,0.6526
2015,12,27,13,00,00,0.6161
2015,12,27,13,30,00,0.71
2015,12,27,14,00,00,0.5962
2015,12,27,14,30,00,0.6011
2015,12,27,15,00,00,0.5789
2015,12,27,15,30,00,0.568
2015,12,27,16,00,00,0.5958
2015,12,27,16,30,00,0.6247
2015,12,27,17,00,00,0.5543
2015,12,27,17,30,00,0.4927
2015,12,27,18,00,00,0.3115
2015,12,27,18,30,00,0.424
2015,12,27,19,00,00,0.4428
2015,12,27,19,30,00,0.5205
2015,12,27,20,00,00,0.5002
2015,12,27,20,30,00,0.5912
2015,12,27,21,00,00,0.4541
2015,12,27,21,30,00,0.5485
2015,12,27,22,00,00,0.505
2015,12,27,22,30,00,0.4199
2015,12,27,23,00,00,0.4454
2015,12,27,23,30,00,0.4081
2015,12,28,00,00,00,0.5324
2015,12,28,00,30,00,0.4548
2015,12,28,01,00,00,0.4233
2015,12,28,01,30,00,0.3765
2015,12,28,02,00,00,0.3875
2015,12,28,02,30,00,0.3374
2015,12,28,03,00,00,0.2563
2015,12,28,03,30,00,0.2004
2015,12,28,04,00,00,0.2236
2015,12,28,04,30,00,0.2922
2015,12,28,05,00,00,0.1903
2015,12,28,05,30,00,0.1677
2015,12,28,06,00,00,0.2091
2015,12,28,06,30,00,0.2022
2015,12,28,07,00,00,0.295
2015,12,28,07,30,00,0.3326
2015,12,28,08,00,00,0.2411
2015,12,28,08,30,00,0.2884
2015,12,28,09,00,00,0.2962
2015,12,28,09,30,00,0.3182
2015,12,28,10,00,00,0.2746
2015,12,28,10,30,00,0.2485
2015,12,28,11,00,00,0.3575
2015,12,28,11,30,00,0.2744
2015,12,28,12,00,00,0.2756
2015,12,28,12,30,00,0.3261
2015,12,28,13,00,00,0.4396
2015,12,28,13,30,00,0.4782
2015,12,28,14,00,00,0.4062
2015,12,28,14,30,00,0.4285
2015,12,28,15,00,00,0.4192
2015,12,28,15,30,00,0.3961
2015,12,28,16,00,00,0.4863
2015,12,28,16,30,00,0.4673
2015,12,28,17,00,00,0.5111
2015,12,28,17,30,00,0.5626
2015,12,28,18,00,00,0.5988
2015,12,28,18,30,00,0.5635
2015,12,28,19,00,00,0.4923
2015,12,28,19,30,00,0.5701
2015,12,28,20,00,00,0.5876
2015,12,28,20,30,00,0.5778
2015,12,28,21,00,00,0.5734
2015,12,28,21,30,00,0.6061
2015,12,28,22,00,00,0.5654
2015,12,28,22,30,00,0.5835
2015,12,28,23,00,00,0.6669
2015,12,28,23,30,00,0.7166
2015,12,29,00,00,00,0.5586
2015,12,29,00,30,00,0.571
2015,12,29,01,00,00,0.5114
2015,12,29,01,30,00,0.3789
2015,12,29,02,00,00,0.6042
2015,12,29,02,30,00,0.5549
2015,12,29,03,00,00,0.5318
2015,12,29,03,30,00,0.5564
2015,12,29,04,00,00,0.4673
2015,12,29,04,30,00,0.4302
2015,12,29,05,00,00,0.6411
2015,12,29,05,30,00,0.7039
2015,12,29,06,00,00,0.7441
2015,12,29,06,30,00,0.8255
2015,12,29,07,00,00,0.9212
2015,12,29,07,30,00,0.9161
2015,12,29,08,00,00,0.8871
2015,12,29,08,30,00,0.822
2015,12,29,09,00,00,0.7786
2015,12,29,09,30,00,0.8139
2015,12,29,10,00,00,0.8081
2015,12,29,10,30,00,0.9936
2015,12,29,11,00,00,1.0773
2015,12,29,11,30,00,1.0513
2015,12,29,12,00,00,1.1768
2015,12,29,12,30,00,1.0737
2015,12,29,13,00,00,0.8637
2015,12,29,13,30,00,0.8194
2015,12,29,14,00,00,0.9344
2015,12,29,14,30,00,0.7992
2015,12,29,15,00,00,0.8884
2015,12,29,15,30,00,0.7979
2015,12,29,16,00,00,0.8183
2015,12,29,16,30,00,0.8164
2015,12,29,17,00,00,0.8069
2015,12,29,17,30,00,0.7263
2015,12,29,18,00,00,0.9303
2015,12,29,18,30,00,0.8824
2015,12,29,19,00,00,0.8367
2015,12,29,19,30,00,0.9292
2015,12,29,20,00,00,0.8367
2015,12,29,20,30,00,0.8384
2015,12,29,21,00,00,0.9981
2015,12,29,21,30,00,1.1361
2015,12,29,22,00,00,1.1103
2015,12,29,22,30,00,1.0692
2015,12,29,23,00,00,0.99
2015,12,29,23,30,00,1.0755
2015,12,30,00,00,00,1.0372
2015,12,30,00,30,00,1.0379
2015,12,30,01,00,00,1.1047
2015,12,30,01,30,00,0.9342
2015,12,30,02,00,00,0.9703
2015,12,30,02,30,00,0.953
2015,12,30,03,00,00,1.0807
2015,12,30,03,30,00,1.0511
2015,12,30,04,00,00,0.9654
2015,12,30,04,30,00,1.0419
2015,12,30,05,00,00,1.0275
2015,12,30,05,30,00,0.9364
2015,12,30,06,00,00,0.9537
2015,12,30,06,30,00,0.9499
2015,12,30,07,00,00,0.9175
2015,12,30,07,30,00,0.9471
2015,12,30,08,00,00,0.97
2015,12,30,08,30,00,0.8606
2015,12,30,09,00,00,0.8165
2015,12,30,09,30,00,0.804
2015,12,30,10,00,00,0.8296
2015,12,30,10,30,00,0.7718
2015,12,30,11,00,00,0.7678
2015,12,30,11,30,00,0.6471
2015,12,30,12,00,00,0.7005
2015,12,30,12,30,00,0.6617
2015,12,30,13,00,00,0.6393
2015,12,30,13,30,00,0.6965
2015,12,30,14,00,00,0.7836
2015,12,30,14,30,00,0.9414
2015,12,30,15,00,00,0.7978
2015,12,30,15,30,00,0.8184
2015,12,30,16,00,00,0.8227
2015,12,30,16,30,00,0.8447
2015,12,30,17,00,00,0.687
2015,12,30,17,30,00,0.7138
2015,12,30,18,00,00,0.796
2015,12,30,18,30,00,0.7151
2015,12,30,19,00,00,0.7708
2015,12,30,19,30,00,0.8147
2015,12,30,20,00,00,0.8184
2015,12,30,20,30,00,0.8484
2015,12,30,21,00,00,0.8186
2015,12,30,21,30,00,0.8595
2015,12,30,22,00,00,0.9448
2015,12,30,22,30,00,0.931
2015,12,30,23,00,00,0.8199
2015,12,30,23,30,00,0.823
2015,12,31,00,00,00,0.9215
2015,12,31,00,30,00,0.9051
2015,12,31,01,00,00,0.8751
2015,12,31,01,30,00,0.8378
2015,12,31,02,00,00,0.7176
2015,12,31,02,30,00,0.7265
2015,12,31,03,00,00,0.6798
2015,12,31,03,30,00,0.7748
2015,12,31,04,00,00,0.7165
2015,12,31,04,30,00,0.7814
2015,12,31,05,00,00,0.824
2015,12,31,05,30,00,0.6562
2015,12,31,06,00,00,0.7467
2015,12,31,06,30,00,0.8071
2015,12,31,07,00,00,0.8458
2015,12,31,07,30,00,0.8559
2015,12,31,08,00,00,0.9314
2015,12,31,08,30,00,0.9106
2015,12,31,09,00,00,0.9108
2015,12,31,09,30,00,0.9496
2015,12,31,10,00,00,0.9884
2015,12,31,10,30,00,1.0522
2015,12,31,11,00,00,0.9255
2015,12,31,11,30,00,0.8869
2015,12,31,12,00,00,0.7489
2015,12,31,12,30,00,0.7645
2015,12,31,13,00,00,0.8052
2015,12,31,13,30,00,0.7899
2015,12,31,14,00,00,0.8645
2015,12,31,14,30,00,0.8107
2015,12,31,15,00,00,0.7454
2015,12,31,15,30,00,0.6518
2015,12,31,16,00,00,0.8103
2015,12,31,16,30,00,0.829
2015,12,31,17,00,00,0.8716
2015,12,31,17,30,00,0.8834
2015,12,31,18,00,00,0.8252
2015,12,31,18,30,00,0.9138
2015,12,31,19,00,00,0.7759
2015,12,31,19,30,00,0.6168
2015,12,31,20,00,00,0.7489
2015,12,31,20,30,00,0.6276
2015,12,31,21,00,00,0.7234
2015,12,31,21,30,00,0.8461
2015,12,31,22,00,00,0.7482
2015,12,31,22,30,00,0.7619
2015,12,31,23,00,00,0.7775
2015,12,31,23,30,00,0.8354
2016,01,01,00,00,00,0.78646
2016,01,01,00,30,00,0.79361
2016,01,01,01,00,00,0.68605
2016,01,01,01,30,00,0.7849
2016,01,01,02,00,00,0.66807
2016,01,01,02,30,00,0.68662
2016,01,01,03,00,00,0.62777
2016,01,01,03,30,00,0.71686
2016,01,01,04,00,00,0.53146
2016,01,01,04,30,00,0.64987
2016,01,01,05,00,00,0.702
2016,01,01,05,30,00,0.83066
2016,01,01,06,00,00,0.84607
2016,01,01,06,30,00,0.67261
2016,01,01,07,00,00,0.64539
2016,01,01,07,30,00,0.68656
2016,01,01,08,00,00,0.81636
2016,01,01,08,30,00,0.63275
2016,01,01,09,00,00,0.85648
2016,01,01,09,30,00,0.69296
2016,01,01,10,00,00,0.82431
2016,01,01,10,30,00,0.69859
2016,01,01,11,00,00,0.77679
2016,01,01,11,30,00,0.74116
2016,01,01,12,00,00,0.79342
2016,01,01,12,30,00,0.61055
2016,01,01,13,00,00,0.56039
2016,01,01,13,30,00,0.71163
2016,01,01,14,00,00,0.84817
2016,01,01,14,30,00,0.90685
2016,01,01,15,00,00,0.7578
2016,01,01,15,30,00,0.74196
2016,01,01,16,00,00,0.79301
2016,01,01,16,30,00,0.86285
2016,01,01,17,00,00,0.79169
2016,01,01,17,30,00,0.68155
2016,01,01,18,00,00,0.79217
2016,01,01,18,30,00,0.8019
2016,01,01,19,00,00,0.74063
2016,01,01,19,30,00,0.64454
2016,01,01,20,00,00,0.74885
2016,01,01,20,30,00,0.82261
2016,01,01,21,00,00,0.72344
2016,01,01,21,30,00,0.65703
2016,01,01,22,00,00,0.78543
2016,01,01,22,30,00,0.82266
2016,01,01,23,00,00,0.74475
2016,01,01,23,30,00,0.6607
2016,01,02,00,00,00,0.62333
2016,01,02,00,30,00,0.62545
2016,01,02,01,00,00,0.89244
2016,01,02,01,30,00,0.74228
2016,01,02,02,00,00,0.82257
2016,01,02,02,30,00,0.66667
2016,01,02,03,00,00,0.5081
2016,01,02,03,30,00,0.53055
2016,01,02,04,00,00,0.66848
2016,01,02,04,30,00,0.72342
2016,01,02,05,00,00,0.55792
2016,01,02,05,30,00,0.6212
2016,01,02,06,00,00,0.50852
2016,01,02,06,30,00,0.52596
2016,01,02,07,00,00,0.54575
2016,01,02,07,30,00,0.70078
2016,01,02,08,00,00,0.69582
2016,01,02,08,30,00,0.76727
2016,01,02,09,00,00,0.78902
2016,01,02,09,30,00,0.73814
2016,01,02,10,00,00,0.83561
2016,01,02,10,30,00,0.81982
2016,01,02,11,00,00,0.58103
2016,01,02,11,30,00,0.46208
2016,01,02,12,00,00,0.62175
2016,01,02,12,30,00,0.56038
2016,01,02,13,00,00,0.57823
2016,01,02,13,30,00,0.65034
2016,01,02,14,00,00,0.56458
2016,01,02,14,30,00,0.51737
2016,01,02,15,00,00,0.60064
2016,01,02,15,30,00,0.51565
2016,01,02,16,00,00,0.41911
2016,01,02,16,30,00,0.46727
2016,01,02,17,00,00,0.58028
2016,01,02,17,30,00,0.37766
2016,01,02,18,00,00,0.30673
2016,01,02,18,30,00,0.35633
2016,01,02,19,00,00,0.39419
2016,01,02,19,30,00,0.48455
2016,01,02,20,00,00,0.46295
2016,01,02,20,30,00,0.41649
2016,01,02,21,00,00,0.45974
2016,01,02,21,30,00,0.4703
2016,01,02,22,00,00,0.40378
2016,01,02,22,30,00,0.44107
2016,01,02,23,00,00,0.40356
2016,01,02,23,30,00,0.3801
2016,01,03,00,00,00,0.32409
2016,01,03,00,30,00,0.30597
2016,01,03,01,00,00,0.23895
2016,01,03,01,30,00,0.24682
2016,01,03,02,00,00,0.15619
2016,01,03,02,30,00,0.19567
2016,01,03,03,00,00,0.2063
2016,01,03,03,30,00,0.12994
2016,01,03,04,00,00,0.16715
2016,01,03,04,30,00,0.20333
2016,01,03,05,00,00,0.12003
2016,01,03,05,30,00,0.1159
2016,01,03,06,00,00,NaN
2016,01,03,06,30,00,0.08513
2016,01,03,07,00,00,0.18613
2016,01,03,07,30,00,0.18234
2016,01,03,08,00,00,0.20541
2016,01,03,08,30,00,0.17894
2016,01,03,09,00,00,0.24565
2016,01,03,09,30,00,0.1183
2016,01,03,10,00,00,NaN
2016,01,03,10,30,00,0.14878
2016,01,03,11,00,00,0.3399
2016,01,03,11,30,00,0.40575
2016,01,03,12,00,00,0.52284
2016,01,03,12,30,00,0.3925
2016,01,03,13,00,00,0.36188
2016,01,03,13,30,00,0.38502
2016,01,03,14,00,00,0.39089
2016,01,03,14,30,00,0.45432
2016,01,03,15,00,00,0.41887
2016,01,03,15,30,00,0.53202
2016,01,03,16,00,00,0.60584
2016,01,03,16,30,00,0.45563
2016,01,03,17,00,00,0.5563
2016,01,03,17,30,00,0.81959
2016,01,03,18,00,00,0.91644
2016,01,03,18,30,00,0.97292
2016,01,03,19,00,00,0.80566
